,market_date,company_symbol,headline,positive,negative,litigious,uncertainty,constraining,strong_modal,moderate_modal,weak_modal,sentiment_lib_avg,is_volatile
1738,2013-03-21,AIG,republican autopsy report<s>epic gathering leviathans deep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1739,2013-03-26,AIG,search reasonable understandable credit card processing<s>helping veterans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3389,1
1740,2013-03-27,AIG,debate music piracy writ large billboard<s>composers explain whys wherefores,0.0,0.0,0.9986876640419948,0.0,0.0,0.0,0.0,0.0,0.0,0
1741,2013-03-28,AIG,costs emergency room cost   cutting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4767,0
1742,2013-04-01,AIG,daily report   the attacks changed espionage destruction <s>guest workers crux groups deal immigration<s>hope around new open a l east<s>astros top rangers a l debut,0.0,0.9967191601049868,0.0,0.0,0.0,0.0,0.0,0.0,-0.030574999999999998,0
1743,2013-04-02,AIG,american airlines settles suit orbitz<s>multiple sclerosis balloon therapy fails study<s>freewheeling trot around globe,0.0,0.9790026246719159,0.0,0.0,0.0,0.0,0.0,0.0,-0.09783333333333333,1
1744,2013-04-03,AIG,champions league   concacaf<s>report links high rates gun violence weak state regulations<s>care native americans<s>chastened folk art museum puts healthier roots<s>pedantry pole dance xd  paradoxes,0.0,1.9265091863517059,0.9921259842519684,0.0,0.0,0.0,0.0,0.0,0.15019999999999997,1
1745,2013-04-05,AIG,construction groups criticize limits guest worker deal<s>drove captain ahab wild<s>broadway musicals heading city center,0.0,0.9927821522309712,0.0,0.0,0.9356955380577427,0.0,0.0,0.0,-0.12726666666666667,1
1746,2013-04-08,AIG,taping farm cruelty becoming crime<s>wearing badge video camera<s>host ryan seacrest<s>air pollution tied birth defects<s>q a cosmos erik stover<s> united states moves toward teaching climate change  britain opposite<s>gap widens faculty colleges report finds<s>remnant grief   cycle inspired death aids,0.0,1.9671916010498687,0.9750656167979004,0.0,0.0,0.0,0.0,0.0,-0.17404999999999998,1
1747,2013-04-09,AIG,lawyer miles one rural state offers pay<s>dealbook online,0.0,0.0,0.958005249343832,0.0,0.0,0.0,0.0,0.0,-0.05135,0
1748,2013-04-10,AIG,blacks alzheimer 8217 study finds variant genes whites,0.0,0.0,0.0,0.9993438320209974,0.0,0.0,0.0,0.0,0.0,0
1749,2013-04-11,AIG,deal 2 men jailed 30 days beating cat death<s>seasonal pattern mental health<s>spinning brand mysticism moves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29263333333333336,0
1750,2013-04-12,AIG,search slow lorises,0.0,0.9416010498687664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1751,2013-04-15,AIG,week pictures april 12<s>judge denies 20 million severance deal american airlines chief<s>rights groups letter obama question legality secrecy drone killings<s>early signs parity a l east 90 wins may enough<s>basketball renegade spirit<s>a b a something unlike<s>chaos assembled beauty emerges<s>bully wallpaper ceiling lost space<s>american us airways merge fliers expect <s>remembering first battle<s>encores   announces casting on toes <s>little italy saving past rebuilding<s>flaws seen protection animals set,0.0,4.856299212598425,1.9954068241469818,0.5400262467191601,0.0,0.0,0.0,0.5400262467191601,-0.1052846153846154,1
1752,2013-04-16,AIG,people think taxes<s>amr submits formal plan exit bankruptcy<s>library association lists frequently challenged books,0.0,1.9468503937007875,0.0,0.0,0.0,0.0,0.998031496062992,0.0,-0.03423333333333333,1
1753,2013-04-17,AIG,coming whitney enlivens meatpacking district<s>hospitals profit surgical errors study finds<s>american airlines resumes flights computer problem,0.0,1.9153543307086613,0.0,0.0,0.0,0.0,0.0,0.0,-0.09129999999999999,1
1754,2013-04-22,AIG,a i g wins battle mortgage fraud lawsuit<s>bayern munich wins 13th straight<s>time off   the   shelf birth   control pills <s>travel automotive age,0.0,0.9370078740157479,0.9120734908136484,0.0,0.0,0.0,0.0,0.0,0.03084999999999999,0
1755,2013-04-24,AIG,architects oppose moma plan folk art building,0.0,0.994750656167979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1756,2013-04-26,AIG,new york seeks press trial a i g x2019 ex   chief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1757,2013-04-29,AIG,pushing g o p support gay rights<s>urban fire next time<s>american academy announces newest class<s>opinions feelings years making play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100475,0
1758,2013-05-01,AIG,harvard student suicide case study,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6705,0
1759,2013-05-02,AIG,you x27 re boss  coach x2019 leadership lessons xd  field business,0.9803149606299212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5859,1
1760,2013-05-03,AIG,lessons fiscal policy since recession<s>new york receives top magazine prize,0.0,0.9895013123359581,0.0,0.0,0.0,0.0,0.0,0.0,0.10170000000000001,1
1761,2013-05-06,AIG,early wildfire drives thousands homes southern california<s>dark time hungary remembered<s>looser guidelines issued prostate screening<s>revolutionary ballet <s>fresh perch career ladder<s>divas attack   <s>museum neighbor <s>chutzpah caucus<s>poetry streets written know best,0.8799212598425197,0.0,0.0,0.0,0.0,0.8799212598425197,0.0,0.0,0.05315555555555555,1
1762,2013-05-07,AIG,psychiatry guide touch science experts say<s>new rules proposed tanning beds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1763,2013-05-13,AIG,critic x2019 notebook  defending scrap soul moma,0.0,0.98753280839895,0.0,0.0,0.0,0.0,0.0,0.0,-0.2732,0
1764,2013-05-14,AIG,new executive director chamber music society lincoln center<s>moma reconsiders<s>iphone jury   rigged microscope,0.0,0.0,0.9763779527559056,0.9993438320209974,0.0,0.0,0.0,0.0,-0.12040000000000001,1
1765,2013-05-15,AIG,e   book sales boon publishers 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1766,2013-05-17,AIG,historic immersion whitney moves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1767,2013-05-20,AIG,night big finales office rises idol falls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1768,2013-05-22,AIG,arizona law abortions struck restrictive,0.0,0.0,0.8366141732283465,0.0,0.9993438320209974,0.0,0.0,0.0,-0.25,0
1769,2013-05-28,AIG,new alliance emerges tighten chemical rules<s>charting future leaps bounds<s>heroes uncertainty,0.9849081364829396,0.0,0.0,0.977034120734908,0.0,0.0,0.0,0.0,0.07543333333333334,0
1770,2013-05-29,AIG,reducing overhead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1771,2013-05-30,AIG,link seen child stimulant use later drug abuse<s>psychiatry scientific spectrum,0.0,0.9776902887139108,0.0,0.0,0.0,0.0,0.0,0.0,-0.31845,0
1772,2013-05-31,AIG,warning   woman wields scalpel<s>strong bones start womb<s>chinese buyers a i g plane leasing unit miss payment<s>a i g ends suit new york fed losses,0.8910761154855643,2.916010498687664,0.0,0.0,0.0,0.0,0.0,0.0,-0.09609999999999999,1
1773,2013-06-03,AIG,mississippi   civil liberties groups sue prison<s>2 diva judges gone american idol continues revamp<s>directors twins distrust normal,0.0,0.958005249343832,0.958005249343832,0.0,0.0,0.0,0.0,0.0,-0.14049999999999999,0
1774,2013-06-04,AIG,blacks singled marijuana arrests federal data suggests,0.0,0.9842519685039369,0.0,0.9678477690288714,0.0,0.0,0.0,0.9678477690288714,-0.4404,0
1775,2013-06-06,AIG,byron gloomy pirate tale bikini tutus added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1531,1
1776,2013-06-07,AIG,museum elevator immersive art<s>university texas system prepares newest member<s>master lines<s>figment nyc governors island  native games ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1777,2013-06-10,AIG,artworks crash   restorers face digital test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4019,0
1778,2013-06-11,AIG,new executive producer named american idol ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1779,2013-06-12,AIG,winfrey gives 12 million new smithsonian museum black history culture<s>lucas revisits american graffiti roots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1780,2013-06-14,AIG,sex salvation without introspection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1781,2013-06-17,AIG,chatter sunday june 16<s>bernardo recam n primes circle puzzle<s>a i g gives chinese buyers plane   leasing unit time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1782,2013-06-20,AIG,ending poverty giving poor money,0.0,0.970472440944882,0.0,0.0,0.0,0.0,0.0,0.0,-0.6124,0
1783,2013-06-21,AIG,questions identity images crisis,0.0,1.7703412073490814,0.0,0.0,0.0,0.0,0.0,0.0,-0.6249,0
1784,2013-06-24,AIG,airline merger mania<s>concrete drudgery come canoes float<s>treating obesity disease<s>elusive ballet elusive heroine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142975,1
1785,2013-06-25,AIG,case humanities made<s>new york suit greenberg allowed proceed<s>last astros affecting race a l <s>new medical advice kitty night life galactic group photo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1786,2013-06-26,AIG,twists turns horn calls huntress gets shepherd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1787,2013-06-27,AIG,wheelies   rent   a   lambo edition<s>one eye art water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1788,2013-06-28,AIG,dance listings june 28   july 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1789,2013-07-01,AIG,angst a p c a ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1790,2013-07-02,AIG,washington art 6   year   old<s>preserving tortoise legacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1791,2013-07-03,AIG,say want revolution<s>tchaikovsky fairy godmothers prince happy birthday aurora,0.9783464566929134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32455,0
1792,2013-07-05,AIG,prison tower join new museum collection<s>founding fathers go electric<s>fight religious monuments atheists plan symbols<s>shape world passing eyes<s>storytelling figures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.131,1
1793,2013-07-08,AIG,sunday breakfast menu july 7<s>musical revivalists cause<s>castle denizens spring life some so ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1794,2013-07-09,AIG,much house seat cost <s>tower cell signifying much prison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2553,0
1795,2013-07-10,AIG,a c l u sues pennsylvania ban gay marriage,0.0,0.9402887139107612,0.9402887139107612,0.0,0.0,0.0,0.0,0.0,-0.5574,0
1796,2013-07-11,AIG,pen announces finalists judges book prizes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588,0
1797,2013-07-15,AIG,candidates court muslims break fast<s>us airways shareholders approve merger american airlines,0.0,0.9527559055118109,0.7828083989501312,0.0,0.0,0.0,0.0,0.0,0.0,0
1798,2013-07-17,AIG,alvin ailey announces new season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1799,2013-07-18,AIG, turbo could indycar marketing engine,0.0,0.0,0.0,0.8110236220472441,0.0,0.0,0.0,0.8110236220472441,0.0,0
1800,2013-07-22,AIG,cook   off among chefs join delta kitchen<s> ritual cyclical ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0
1801,2013-07-23,AIG,a c l u urges inquiries shooting man tied boston suspect,0.0,0.9829396325459318,0.0,0.0,0.0,0.0,0.0,0.0,-0.296,1
1802,2013-07-26,AIG,academy arts sciences president step,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1803,2013-08-01,AIG,scholars dissertations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1804,2013-08-02,AIG,fox signals glee handle monteith death,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772,1
1805,2013-08-05,AIG,reborn cosmos return field<s>free   trade blues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553,0
1806,2013-08-07,AIG,deployment factors related rise military suicides study finds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1807,2013-08-12,AIG,amex links debit card online video game,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1808,2013-08-13,AIG,north carolina   governor signs voter id law,0.0,0.0,0.8366141732283465,0.0,0.0,0.0,0.0,0.0,0.0,0
1809,2013-08-14,AIG, a naked singularity self   published pen award<s>pauline maier historian described jefferson overrated dies 75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27115,0
1810,2013-08-15,AIG,justice dept alters view mergers airlines,0.0,0.0,0.9206036745406824,0.0,0.0,0.0,0.0,0.0,0.5267,1
1811,2013-08-19,AIG,breaking cramped economic policy debate,0.0,0.9625984251968503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1812,2013-08-27,AIG,fertility diary   hope springs eternal<s>n a phone data collection illegal a c l u says,0.0,0.977034120734908,0.0,0.0,0.0,0.0,0.0,0.0,-0.058499999999999996,1
1813,2013-09-03,AIG,early date set american suit block airlines merger<s>met bergers course <s>dress code body paint horns much else<s>performance   jon norman schneider<s>mayoral candidates parade<s>de blasio family dance<s>another judge american idol <s>exploring new food focus scientific american<s>performance   jon norman schneider awake sing   <s>parade candidates get exposure advice,0.0,0.0,0.0,0.994750656167979,0.0,0.0,0.0,0.0,-0.04404,1
1814,2013-09-06,AIG,american tower adds wireless infrastructure 3 3 billion deal<s>research cites role warming extremes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07655,0
1815,2013-09-09,AIG,putting number yanks playoff chances<s>a f l   c i o plan add millions nonunion members<s>federal oversight public defense<s>preflight turbulence commercial drones<s>dress code body paint horns much else<s>dress code body paint horns much else<s>s p counterattack government,0.0,0.9934383202099738,0.0,0.9934383202099738,0.0,0.0,0.0,0.0,0.05731428571428571,1
1816,2013-09-11,AIG,imagining cyberattack power grid,0.0,0.994750656167979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1817,2013-09-13,AIG,philip levine awarded 100 000 poetry prize<s> united states jumps no 13 fifa rankings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43575,0
1818,2013-09-16,AIG,judge urges american consider releasing n a data calls<s>sketch stage   season shakespeare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1819,2013-09-19,AIG,winds change<s>daily report   pandora wins court victory licenses stream music,0.0,0.0,0.7828083989501312,0.0,0.0,0.0,0.0,0.0,0.28595,0
1820,2013-09-23,AIG,crisis faith former minister finds new secular mission<s>collectors royalties music publishers may see better results,0.9022309711286091,0.8904199475065617,0.0,0.5400262467191601,0.0,0.0,0.0,0.5400262467191601,0.061100000000000015,0
1821,2013-09-27,AIG,wounded broken memories<s>wasn t needed ,0.0,0.9868766404199476,0.0,0.0,0.0,0.0,0.0,0.0,-0.23835,0
1822,2013-09-30,AIG,rights groups clinics sue texas provisions new abortion law<s>george washington library opens mount vernon<s>sunday dialogue   violence media,0.0,1.9337270341207349,1.7946194225721785,0.0,0.0,0.0,0.0,0.0,-0.2083,0
1823,2013-10-07,AIG,bryan cranston headed broadway<s>red sox chase price take command series<s>rutgers escapes win first a a c matchup<s>miguel cabrera hero post   steroid era <s>martin gardner monkey coconuts,0.8792650918635171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412,0
1824,2013-10-09,AIG,red sox grind rays playoffs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1825,2013-10-16,AIG,player ratings   united states 3 vs panama 2 <s>gambling opponents take sledgehammer slot machine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21075,1
1826,2013-10-17,AIG,new book cheney recalls 5 heart attacks brush death,0.0,0.9120734908136484,0.0,0.0,0.0,0.0,0.0,0.0,-0.7783,0
1827,2013-10-18,AIG,decades later condemnation skid row cancer study,0.0,0.9993438320209974,0.0,0.0,0.0,0.0,0.0,0.0,-0.8481,0
1828,2013-10-23,AIG,2 commercial property giants combine 7 2 billion deal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1829,2013-10-25,AIG,north korea release 6 south korean detainees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1830,2013-10-30,AIG,business   conservative alliance presses immigration action,0.9849081364829396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1831,2013-11-01,AIG,folk art collection imprisoned former museum chairman going auction<s>extra care curbs mrsa hospitals<s>nothing spend nothing lose<s> rituals rented island <s>leaping new home poetry storms<s>can t see even cooler,0.0,0.958005249343832,0.0,0.0,0.0,0.0,0.7158792650918635,0.0,-0.0331,1
1832,2013-11-05,AIG, united states talks settle suit american   us airways merger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4215,0
1833,2013-11-06,AIG,baby gaze may signal autism study finds,0.0,0.0,0.0,0.5400262467191601,0.0,0.0,0.0,0.5400262467191601,0.0,0
1834,2013-11-08,AIG,good causes plenty time spend,0.8576115485564304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,1
1835,2013-11-11,AIG,fear dark,0.0,0.9593175853018372,0.0,0.0,0.0,0.0,0.0,0.0,-0.4939,0
1836,2013-11-12,AIG, teel hammer the christians planned humana festival<s>settlement airlines merger lawsuit,0.0,0.0,1.8169291338582678,0.0,0.0,0.0,0.0,0.0,0.1338,0
1837,2013-11-15,AIG,attack ravages power grid just test ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4767,0
1838,2013-11-18,AIG,baffling about   face american   us airways merger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1839,2013-11-19,AIG,mother secret communist<s>serving challenging meal starting easy<s>business traveler view latest airline merger<s>weighing free speech refusal photograph lesbian couple ceremony,0.9625984251968503,1.9816272965879262,0.0,0.0,0.0,0.0,0.0,0.0,0.26322500000000004,0
1840,2013-11-20,AIG,doctors say heart drug raised risk attack<s>plan retirement get health bill,0.0,0.0,0.0,0.926509186351706,0.0,0.0,0.0,0.0,-0.31845,0
1841,2013-11-21,AIG,obamacare medical cartel<s>new approach treating cholesterol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1842,2013-11-25,AIG,invitation dialogue   presidential pardons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0
1843,2013-12-03,AIG,biden asked raise case jailed nobel laureate wife<s>hospital prices soar stitch tops 500<s>bishops sued anti   abortion policies catholic hospitals,0.0,0.9842519685039369,0.9842519685039369,0.0,0.0,0.0,0.0,0.0,-0.10049999999999998,1
1844,2013-12-04,AIG,liked tand ground love jeffersonian project<s>case gun   safety ads fosters unlikely alliance<s>proving ailey never stands still,0.9849081364829396,0.0,0.0,0.0,0.0,0.9730971128608924,0.0,0.0,0.2977666666666667,0
1845,2013-12-05,AIG,detroit ruling threats promises assumptions,0.0,0.9776902887139108,0.9120734908136484,0.9993438320209974,0.0,0.0,0.0,0.0,-0.0516,0
1846,2013-12-06,AIG,double misery   e r bill<s>pursuit new flights reaching beyond soft landings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18479999999999996,1
1847,2013-12-10,AIG,kenny irwin creations view baltimore<s>psychedelic trip known american hustle <s>plato philosophy manipulated,0.0,0.998031496062992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1848,2013-12-11,AIG,classical playlist   anne   sophie mutter christian tetzlaff richard egarr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1849,2013-12-16,AIG,teaching science teachers<s>solving shortage primary care doctors<s>scholars group disclose result vote academic boycott israel,0.994750656167979,2.962598425196851,0.0,0.0,0.0,0.0,0.0,0.0,0.07973333333333334,0
1850,2013-12-17,AIG,struggle balance wind energy wildlife<s>credit card peace offerings bring outcry instead<s>boycott academic group symbolic sting israel,0.0,0.9868766404199476,0.0,0.0,0.0,0.0,0.0,0.0,0.01723333333333334,1
1851,2013-12-18,AIG,george hambrick 91 leader dermatology dies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1852,2013-12-19,AIG,tribute evening goodbye end,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1853,2013-12-20,AIG,tragic situation,0.0,0.9967191601049868,0.0,0.0,0.0,0.0,0.0,0.0,-0.4588,0
1854,2013-12-23,AIG,fashion fetish los angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1855,2013-12-26,AIG,willing spirit reprise ailey dancers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1779,0
1856,2013-12-30,AIG,harold simmons dies 82  backed swift boat ads,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2263,0
1857,2014-01-03,AIG,edward steichen 1920s 1930s   recent acquisition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1858,2014-01-06,AIG,palm springs 2 bonos many hopefuls,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1859,2014-01-07,AIG,payout may come a b a team long gone,0.0,0.0,0.0,0.5400262467191601,0.0,0.0,0.0,0.5400262467191601,0.0,0
1860,2014-01-09,AIG,british members academy may leaning<s>smoking prevalence steady china numbers rise<s>ambitious redesign moma doesn t spare notable neighbor<s>volkswagen introduce golf r passat concept detroit,0.0,0.0,0.0,0.5400262467191601,0.0,0.0,0.0,0.5400262467191601,0.119175,0
1861,2014-01-13,AIG,emma thompson bryan cranston party minglers<s>gmc canyon midsize striver<s> idol tries clean act,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2679333333333333,0
1862,2014-01-14,AIG,guild nominations could skew oscar pool<s>new mexico judge affirms right aid dying <s>mini offers another take john cooper works<s>porsche 911 targa retro look space   age top<s>chrysler 200 gets reboot<s>chevrolet doubles car truck year,0.0,0.0,0.0,0.8110236220472441,0.0,0.0,0.0,0.8110236220472441,0.033716666666666666,0
1863,2014-01-15,AIG,program cover major illnesses extended<s>infiniti mixes formula one red bull<s>gears multiply transmission maker prospers<s>high   tech genesis shows hyundai future path,0.9986876640419948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.123475,0
1864,2014-01-16,AIG,amy adams still newbie even 5 nominations later<s>david o russell said thank   yous<s>what name equus bass770<s>school india ensnared american diplomatic spat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903,0
1865,2014-01-17,AIG,place kitsch gets dressed avant   garde clothing<s>wheelies   better efficiency edition,1.889763779527559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32985,0
1866,2014-01-21,AIG,car could talk would speak sensual clarity <s>producers tie mean season <s>moma plan raze neighbor<s>interview   bradley cooper,0.0,0.0,0.0,0.8110236220472441,0.0,0.0,0.931758530183727,0.8110236220472441,0.100475,0
1867,2014-01-22,AIG,same   sex newlyweds sue utah series rulings<s>costs trip doctor,0.0,0.958005249343832,1.9514435695538057,0.0,0.0,0.0,0.0,0.0,0.0,0
1868,2014-01-23,AIG,healthier options air,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1869,2014-01-24,AIG,legal marijuana businesses access banks holder says<s>gtt <s>wheelies   fisker american workers edition,0.0,0.0,0.938976377952756,0.0,0.0,0.0,0.0,0.0,0.042666666666666665,1
1870,2014-01-27,AIG,private speech israel de blasio pressed openness pledge<s>fissures g o p conservatives embrace renewable energy<s>makers pack new cars technology younger buyers shrug,0.0,0.0,0.0,0.0,0.9881889763779528,0.0,0.0,0.0,0.2889,0
1871,2014-01-28,AIG,wheelies   detroit rising edition<s>shedding light vast toll jews killed away death camps<s>tale magical squirrel takes newbery medal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12626666666666667,1
1872,2014-01-30,AIG,wall street new housing bonanza<s>four airlines told raise wages 1 hour<s>obama free   trade conundrum<s> american idol 13 trying stay relevant<s>wry hybrid debonair tetchy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14258,1
1873,2014-01-31,AIG,bank america settlement bonds soured approved<s>badger comb   over<s>anti   republican group digs lane closings<s>responding critics gynecology board reverses ban treating male patients<s>southwest jetblue buy washington airport rights,0.0,0.9986876640419948,0.9048556430446194,0.0,0.0,0.0,0.0,0.0,-0.11939999999999999,1
1874,2014-02-03,AIG,fight effective teachers shifts courtroom<s>theodore millon psychologist student personality dies 85<s>testing olive oil<s>f c c says double spending high   speed internet schools libraries<s>carmakers share repair data<s>george washington want burn new york city <s>secrets success,1.9501312335958005,0.0,0.9967191601049868,0.0,0.0,0.0,0.0,0.0,0.1533,1
1875,2014-02-06,AIG,study suggests misplaced fears longer childbirths,0.0,1.943569553805774,0.0,0.9678477690288714,0.0,0.0,0.0,0.9678477690288714,-0.4215,0
1876,2014-02-07,AIG,boycotting israel first amendment<s>uterine surgical technique linked abnormal growths cancer spread<s>looking beyond canonical masterpieces,0.0,1.9986876640419948,0.9934383202099738,0.0,0.0,0.0,0.0,0.0,-0.17309999999999995,1
1877,2014-02-10,AIG,clothes character   american hustle <s>road best show,0.8799212598425197,0.0,0.0,0.0,0.0,0.8799212598425197,0.0,0.0,0.31845,0
1878,2014-02-11,AIG,highlights westminster dog show<s>looking best westminster,0.8799212598425197,0.0,0.0,0.0,0.0,0.8799212598425197,0.0,0.0,0.31845,0
1879,2014-02-13,AIG,southern gentleman hollywood agent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1880,2014-02-14,AIG,pandora suit may upend century   old royalty plan,0.0,0.0,0.0,0.5400262467191601,0.0,0.0,0.0,0.5400262467191601,0.0,0
1881,2014-02-18,AIG, dreamgirls beyond<s>year acid attack bolshoi director visit new york<s>choose artists ignore critics<s>global trade talks threaten obama longtime balancing act<s>bit sondheim bit judy garland whole lot glee <s>today small business   social media lesson<s>school arab mascot draws fire california valley prizes dates<s>podcast hits road<s>cigarette ads come back british tv,0.0,1.986220472440945,0.0,0.0,0.0,0.0,0.0,0.0,-0.07115555555555554,1
1882,2014-02-19,AIG,public defenders bolstered work analysis rulings push back tide cases,0.9927821522309712,0.0,0.9934383202099738,0.0,0.0,0.0,0.0,0.0,0.0772,1
1883,2014-02-20,AIG,mexico show friendship little results immigration trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,0
1884,2014-02-21,AIG,consideration   apathy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.296,0
1885,2014-02-24,AIG,wisconsin legacy unions<s>fed aid 2008 crisis stretched worldwide,0.0,0.8904199475065617,0.0,0.0,0.0,0.0,0.0,0.0,-0.31245,0
1886,2014-02-25,AIG,new home policy group gets big gift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,0
1887,2014-02-28,AIG,driving childhood obesity<s>charles ives workroom pencil shavings preserved,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1888,2014-03-03,AIG,may good time bail frequent   flier programs<s>race best picture oscar<s>new rewards card amex focuses busy   mom market,2.720472440944882,0.9901574803149606,0.9901574803149606,0.5400262467191601,0.0,0.8799212598425197,0.0,0.5400262467191601,0.5180000000000001,0
1889,2014-03-04,AIG,south carolina show papers dispute settled,0.0,0.9114173228346456,0.0,0.0,0.0,0.0,0.0,0.0,-0.4019,0
1890,2014-03-05,AIG,netanyahu promotes efforts toward peace deal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7096,0
